チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,じゃらん,2,2026-01-13,駅近で立地は良いが少し古い、また夜遅くなると食事の場所が無く中洲辺りまで行かないといけないのが、残念  フロントスタッフの対応は、良かったです,,,駅近で立地は良いが少し古い、また夜遅くなると食事の場所が無く中洲辺りまで行かないといけないのが、残念  フロントスタッフの対応は、良かったです,,,ｒｙｕさん,jalan_308449_d288c632d053db7744521d330da34ca5
false,じゃらん,3,2026-01-13,一人旅にはコストパフォーマンスも良く、JRや地下鉄、バスのアクセスの良いことが1番の嬉しいところです！ただバス、トイレの古いのが気になりました。私の部屋の冷蔵庫がコンセントの差し込みから遠く利用しませんでした。,,,一人旅にはコストパフォーマンスも良く、JRや地下鉄、バスのアクセスの良いことが1番の嬉しいところです！ただバス、トイレの古いのが気になりました。私の部屋の冷蔵庫がコンセントの差し込みから遠く利用しませんでした。,,,ばあばさん,jalan_308449_23229581ac35bcf5bf51724b856a88df
false,じゃらん,3,2026-01-13,駅近で立地は良いが少し古い、また夜遅くなると食事の場所が無く中洲辺りまで行かないといけないのが、残念  フロントスタッフの対応は、良かったです,,,駅近で立地は良いが少し古い、また夜遅くなると食事の場所が無く中洲辺りまで行かないといけないのが、残念  フロントスタッフの対応は、良かったです,,,ｒｙｕさん,jalan_308449_03e99de452f3e5c4acdedd4ce55fda07
false,Google,2,2026-01-12,위치 하나만 본다해도 다시는 안갈꺼같다 끝쪽 방이여서 그랬을까 외풍이 장난아님 너무 추워서 노숙하는줄 누웠는데 도저히 안되서 패딩입고 잤음 하루만 예약하길 천만다행이지..,,,場所ひとつだけ見たとしても、二度とはいけないようだ。,,,JiHyun In,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_79143fbc08f06f925793a6a994ccff79
false,Booking.com,9,2026-01-12,,,,,,,Ingemar,bookingcom_622017_faf0575a5d82df1cea3cc6a00dc900f2
false,Booking.com,8,2026-01-12,,,,,,,Takashi,bookingcom_622017_06acc20c029c58a55e1b0f5a6e95a2de
false,Trip.com,5,2026-01-12,위치는 좋으나 너무 오래된 숙소네요,,,場所は良いですが、古い建物です。,,,ゲ‍ス‍ト,trip_1812968958
false,Google,2,2026-01-12,場所を1つだけ見ても、二度と行きません。 最後の部屋なので、 寒すぎてホームレスする 横になったが到底ダメでパディング着て寝た一日だけ予約する千万幸行なんだ..,,,場所を1つだけ見ても、二度と行きません。 最後の部屋なので、 寒すぎてホームレスする 横になったが到底ダメでパディング着て寝た一日だけ予約する千万幸行なんだ..,,,JiHyun In,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_244126b1136fff1a7796ae4f240162be
false,Google,1,2026-01-11,1/9早上退房，當天傍晚發現有物品忘記帶走，有mail給飯店，到1/11都沒有回應，由於語言不通真的只能放棄我的物品了 1/9の朝チェックアウトしたのですが、夕方に荷物を持ち帰るのを忘れていたことに気づきました。ホテルにメールを送りましたが、1/11まで返答はありませんでした。言葉の壁のため、本当に荷物を手放さなければなりませんでした。,,,1/9早上退房，當天傍晚發現有物品忘記帶走，有mail給飯店，到1/11都沒有回應，由於語言不通真的只能放棄我的物品了 1/9の朝チェックアウトしたのですが、夕方に荷物を持ち帰るのを忘れていたことに気づきました。ホテルにメールを送りましたが、1/11まで返答はありませんでした。言葉の壁のため、本当に荷物を手放さなければなりませんでした。,,,黑倫,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_65caf098c363d8cfdb37265a07567767
false,Booking.com,2,2026-01-11,,駅から近かった。ランドリーがアプリ決済できた。,コンフォートホテルはいつもきれいでコンフォートブランドで選んだけど、中身の客室は古いホテルだった。,,駅から近かった。ランドリーがアプリ決済できた。,コンフォートホテルはいつもきれいでコンフォートブランドで選んだけど、中身の客室は古いホテルだった。,Akiko,bookingcom_622017_6dd67200083d68f82e39fa7bf9b85ca4
false,Google,5,2026-01-11,서비스와 위치는 정말 좋아요. 시설이 노후되고 창문은 안열려요. 조식은 제 스타일은 아니었습니다.,,,サービスと場所は本当に良いです。施設が老朽して窓は開けません。朝食は私のスタイルではありませんでした。,,,김비밀,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_080bed9c27d413167ce58361b626d958
false,Google,5,2026-01-11,サービスと場所は本当に良いです。施設が老朽して窓は開けません。朝食は私のスタイルではありませんでした。,,,サービスと場所は本当に良いです。施設が老朽して窓は開けません。朝食は私のスタイルではありませんでした。,,,김비밀,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_c31616c26c315cb935541663136b4451
false,Trip.com,10,2026-01-10,So good!,,,とても良い！,,,ゲ‍ス‍ト,trip_1810577678
false,Trip.com,10,2026-01-09,とってもアクセスも良いホテルでホテルマンさんも丁寧に対応していただけましたが、なんといっても施設が古いです。照明がかなり暗かった…。それ以外は素敵なホテルだったので、駅近の綺麗なホテルに泊まれると思わずに行った方が良いと思います。地下鉄空港線まで5分もかからず行けたのはかなりよかったです。バスターミナルもかなり近いので値段と立地最優先の方にはとってもおすすめのホテルです。,,,とってもアクセスも良いホテルでホテルマンさんも丁寧に対応していただけましたが、なんといっても施設が古いです。照明がかなり暗かった…。それ以外は素敵なホテルだったので、駅近の綺麗なホテルに泊まれると思わずに行った方が良いと思います。地下鉄空港線まで5分もかからず行けたのはかなりよかったです。バスターミナルもかなり近いので値段と立地最優先の方にはとってもおすすめのホテルです。,,,ゲ‍ス‍ト,trip_1808955592
false,楽天トラベル,3,2026-01-09,駅近で色々と便利なホテルでした 外国人が多いです！,,,駅近で色々と便利なホテルでした 外国人が多いです！,,,大和魂0708,rakuten_29211_3e727cc50958d782ef52ebf244108221
false,Booking.com,7,2026-01-07,,,,,,,Jinji,bookingcom_622017_2c117b3ea8debfd45db45c304677b2d4
false,Trip.com,10,2026-01-07,毎年泊まりますが今年は価格も落ち着いていてよかったです,,,毎年泊まりますが今年は価格も落ち着いていてよかったです,,,K‍a‍y‍s‍e‍.,trip_1807302784
false,Booking.com,7,2026-01-07,,,,,,,Hayato,bookingcom_622017_7dba721014f18a495dbdc33db579a140
false,Trip.com,10,2026-01-07,너무잘지내다 갑니다,,,とても良いです。,,,ゲ‍ス‍ト,trip_1807812700
false,Trip.com,9,2026-01-06,"Very close to station, friendly stuff. Generous Buffet breakfast is included in the stay. All amenities provided. Convenient for station, shopping , sight seeing and great food places.  We had the window towards back of the hotel (pic)",,,駅にとても近く、スタッフも親切です。宿泊料金にはボリュームたっぷりのビュッフェ式朝食が含まれています。アメニティも全て揃っています。駅、ショッピング、観光、美味しいレストランへのアクセスも便利です。私たちの部屋はホテルの裏側の窓側でした（写真参照）。,,,ゲ‍ス‍ト,trip_1805975605
false,Booking.com,8,2026-01-06,,ทำเลใกล้สถานีรถไฟ Hakata ห้างสรรพสินค้า และเมืองเก่า การต้อนรับการจัดการมืออาชีพ อาหารเช้าง่ายและดีสำหรับราคาค่าที่พัก,,,博多駅、ショッピングモール、旧市街に近く、便利な立地です。スタッフはプロフェッショナルで親切です。朝食はシンプルながら値段に見合った美味しさです。,,Yiemchai,bookingcom_622017_f7c6fa512b5b185adc3a714a2e4fa275
false,Booking.com,7,2026-01-05,,,,,,,小池,bookingcom_622017_f70bd9efb19d1e953fc86bfed7117c34
false,Trip.com,10,2026-01-05,The location was nearby to the train station and nearby there is starbucks and convenient store. There is complimentary breakfast provided. Overall experience was good at the hotel.,,,立地は駅に近く、近くにはスターバックスやコンビニエンスストアもありました。無料の朝食も提供されていました。ホテルでの滞在は全体的に良かったです。,,,ゲ‍ス‍ト,trip_1805732706
false,Booking.com,6,2026-01-05,,荷物をチェックアウト後も預かってくれた,浴室が汚い カビだらけ,,荷物をチェックアウト後も預かってくれた,浴室が汚い カビだらけ,Yasuaki,bookingcom_622017_1d36bfa9ad0dcba02243b02953611c7c
false,Google,5,2026-01-05,博多駅西口8番出口のすぐそばに位置し、セブンイレブンとスターバックスも近くにあります。博多駅の向かい側にはスモーカーズ、ドン・キホーテ、ユニクロがあり、いずれもショッピングに便利なスポットです。購入した商品はホテルに直接預けることができます。朝食には作りたてのスムージーが含まれています。客室は広々としており、1階にはフリードリンクがあります。夜食もとても便利です。  ホテルの外にタクシー乗り場があり、空港までは2000円以内で行くことができます。荷物が重い場合はタクシーをご利用ください。  徒歩圏内にヘアカット（7000円、要予約）、安いラーメン（290円）、安い焼肉店があります。徒歩10分ほどの商店街もとてもリーズナブルです。キャナルシティ博多で福袋を買うのもおすすめです。  防音対策は十分ではなく、廊下の音が聞こえます。バスルームは暗く、部屋の照明も少し物足りないですが、日中は明るいです。ベッドはとても快適でした。全体的に見て、とてもお得だと思います❤️,,,博多駅西口8番出口のすぐそばに位置し、セブンイレブンとスターバックスも近くにあります。博多駅の向かい側にはスモーカーズ、ドン・キホーテ、ユニクロがあり、いずれもショッピングに便利なスポットです。購入した商品はホテルに直接預けることができます。朝食には作りたてのスムージーが含まれています。客室は広々としており、1階にはフリードリンクがあります。夜食もとても便利です。  ホテルの外にタクシー乗り場があり、空港までは2000円以内で行くことができます。荷物が重い場合はタクシーをご利用ください。  徒歩圏内にヘアカット（7000円、要予約）、安いラーメン（290円）、安い焼肉店があります。徒歩10分ほどの商店街もとてもリーズナブルです。キャナルシティ博多で福袋を買うのもおすすめです。  防音対策は十分ではなく、廊下の音が聞こえます。バスルームは暗く、部屋の照明も少し物足りないですが、日中は明るいです。ベッドはとても快適でした。全体的に見て、とてもお得だと思います❤️,,,piwei hsu,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_28f62cf760b7add499dc5482c9737f28
