チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Booking.com,10,2026-01-03,,,,,,,Jia,bookingcom_7530135_555b85e9b3432147548c25d7504498ed
false,Booking.com,9,2026-01-03,,スタッフ様のホスピタリティがとても良い｡,特に無し,,スタッフ様のホスピタリティがとても良い｡,特に無し,Kohei,bookingcom_7530135_8d9b78bec8d8ddb9e504277c1c5ef22a
false,Booking.com,6,2026-01-02,,,,,,,詹,bookingcom_7530135_3791baf4e3811fe99522d766690b8b49
false,Booking.com,10,2026-01-02,,,,,,,,bookingcom_7530135_28e20539f616dcc2d3474f9b49e683f3
false,Booking.com,10,2026-01-02,,"the staffs are very accommodating and polite even they are not into English language. Our rooms are tidy and they change towels daily. Location is superb near from restaurants, supermarkets, convenience stores and train station..",,,スタッフは英語があまり得意ではないにもかかわらず、とても親切で丁寧です。部屋は清潔で、タオルは毎日交換してくれます。レストラン、スーパーマーケット、コンビニエンスストア、駅にも近く、立地も最高です。,,Cel,bookingcom_7530135_4596e09d22cf1326ceb9812a3959d291
false,Booking.com,10,2026-01-02,,綺麗 心地よい接客 立地,,,綺麗 心地よい接客 立地,,Yasuko,bookingcom_7530135_d5742a42dcc2eaef3a55d2d5731a892c
false,Booking.com,9,2026-01-02,,"The staff was wonderful and very thoughtful — they even surprised us with a card and small amenities when our daughter had her birthday during the stay. The room was large by Tokyo standards with a great view, well-designed bathroom, and plenty of usable space, and the location was perfect near the train station, shopping, and a short cab ride from the airport. Breakfast was a great first introduction to Japan with a good mix of Western and local options, and the staff was very helpful with baby seating and made-to-order items like eggs.","A crib wasn’t available, which would have been helpful when traveling with a baby, although the room size made it manageable. The laundry facilities were convenient, but the drying function was quite weak and required more time than expected. Aside from these minor points, everything else worked smoothly.",,スタッフの方々は素晴らしく、とても親切でした。滞在中に娘の誕生日を迎えた際には、サプライズでカードとちょっとしたアメニティを用意してくれました。部屋は東京のホテルとしては広く、眺めも良く、バスルームもデザイン性に優れ、十分な広さがありました。立地も最高で、駅やショッピング街に近く、空港からもタクシーですぐでした。朝食は、洋食と地元料理がバランスよく揃っており、日本での滞在を初めて体験するのにぴったりでした。スタッフの方々は、ベビーシートの用意や卵料理などの注文に応じてくれるなど、とても親切に対応してくれました。,ベビーベッドが用意されていなかったのは残念でしたが、部屋が広かったので何とか対応できました。洗濯設備は便利でしたが、乾燥機能が弱く、予想以上に時間がかかりました。これらの些細な点を除けば、その他はすべてスムーズに利用できました。,Mirana,bookingcom_7530135_dba7466ecdae9b52280e2270c53aae93
false,Booking.com,9,2026-01-01,,,,,,,Donghan,bookingcom_7530135_1e4367b5b6084ac267508d1fd2c8d26d
false,Trip.com,10,2026-01-01,地理位置十分方便，羽田搭機場巴士差不多40分鐘左右就到達錦系町，房間空間也很寬敞，櫃台人員都很有服務熱忱，真要說改善的部份就是房間沒法每日都更換床單及飯店早餐的選擇真的太少。,,,立地は非常に便利です。羽田空港から錦糸町までは空港バスで約40分です。部屋も広々としており、フロントスタッフのサービスも非常に熱心です。改善点を挙げるとすれば、シーツ交換が毎日行われないことと、ホテルの朝食の選択肢が非常に限られていることです。,,,ゲ‍ス‍ト,trip_1800196304
false,Booking.com,9,2026-01-01,,Easy accessible from Kinsicho JR and Metro stations. Facial products provided was excellent,Nothing to dislike,,錦糸町JR駅と地下鉄駅からアクセスしやすい。提供されたフェイシャル製品は素晴らしかった。,嫌いなところは何もない,Tan,bookingcom_7530135_d9b52110e51b5c677bc2f889b679882b
false,Booking.com,10,2026-01-01,,,,,,,Yachen,bookingcom_7530135_f62531f502dc4ea06cfaa5d3745d9d11
false,Booking.com,10,2026-01-01,,,,,,,黃,bookingcom_7530135_58f95e82ca3c90ae4cfccc558ea9b935
false,Trip.com,8,2026-01-01,"Extended a few more nights for my parents to stay in the Tokyo city. Very easy to get to most places with metro and JR EAST. Overall, compromised location but a lot of shopping areas.",,,両親が東京に滞在できるよう、数泊延長しました。地下鉄とJR東日本を利用すれば、ほとんどの場所に簡単にアクセスできます。立地はやや不便ですが、ショッピングエリアは豊富です。,,,c‍s‍k‍p‍h‍c‍2‍0‍0‍4,trip_1800569832
false,Booking.com,7,2026-02-28,,,,,,,Yoichi,bookingcom_7530135_1a3d141aac5de457697c960a1f674152
false,Booking.com,9,2026-02-28,,位於市中心，生活機能很方便！,無。,,市内中心部に位置し、日用品のすべてに簡単にアクセスできます！,なし。,Zhe,bookingcom_7530135_4ce5783575ca85c4ba6a5e95eee5680c
false,Booking.com,10,2026-02-28,,,,,,,Sungjoong,bookingcom_7530135_058f7a95389d6b22a83f3137f053963c
false,Trip.com,8,2026-02-27,房間挺大的，距離t3客運大樓非常近，步行7分鐘，適合早班航班出行，酒店內一樓有自助餐廳，性價比也蠻好，看到用餐人不少，同時有超市買東西很方便。,,,部屋はかなり広々としていて、ターミナル3まで徒歩7分と非常に近かったので、早朝便を利用するのに最適でした。ホテルの1階にはビュッフェレストランがあり、値段も手頃で、たくさんの人が食事をしていました。近くにはスーパーマーケットもあり、とても便利でした。,,,ゲ‍ス‍ト,trip_1859494043
false,Trip.com,10,2026-02-27,房內空間很優秀，也很明亮！ 附近吃東西方便,,,部屋は広々としていて明るいです！近くには便利なレストランがたくさんあります。,,,ゲ‍ス‍ト,trip_1859774148
false,Trip.com,9,2026-02-27,駅近なのでよくリピートしてます。 アメニティが揃っていて お風呂のバブまであるので 大浴場無くてもくつろげるのがいいですね。,,,駅近なのでよくリピートしてます。 アメニティが揃っていて お風呂のバブまであるので 大浴場無くてもくつろげるのがいいですね。,,,み‍ゆ‍か,trip_1860645818
false,Trip.com,10,2026-02-26,"""Excellent service and friendly staff! The rooms are larger and cheaper than city-center hotels. Breakfast is good enough for a morning meal. While it’s a short walk from the station, the value for money is unbeatable—especially with the free bath salts and face masks provided. Definitely recommended!""",,,「素晴らしいサービスとフレンドリーなスタッフ！部屋は市内中心部のホテルよりも広く、料金も安いです。朝食は朝食として十分満足できる内容です。駅から少し歩く必要がありますが、特に無料のバスソルトとフェイスマスクが付いていることを考えると、コストパフォーマンスは抜群です。間違いなくおすすめです！」,,,ゲ‍ス‍ト,trip_1859365568
false,Google,4,2026-02-26,,,,,,,JIN LIN,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_6ce50bbf298f736b35450683deff6b9b
false,Booking.com,8,2026-02-25,,,,,,,Koes,bookingcom_7530135_c0f6fa9d6761c79a315803c35a1f2882
false,楽天トラベル,4,2026-02-25,駅からも近く、綺麗なホテルでした。 お水は無いので、コンビニで買うなどした方がいいと思います。,,,駅からも近く、綺麗なホテルでした。 お水は無いので、コンビニで買うなどした方がいいと思います。,,,ののじぃ5926,rakuten_183014_30df390516ff5628f3a57539d9bf2518
false,楽天トラベル,3,2026-02-25,家族5人で利用。子供3人(高校生、小学高学年2名)と夫婦で一つの部屋。ベット3つ、を5人利用は少しきつかったけど、リーズナブルなことを考慮したら許容範囲内です。錦糸町駅からも近く、家族で利用できる飲食店もあり、コンビニありで便利です。,,,家族5人で利用。子供3人(高校生、小学高学年2名)と夫婦で一つの部屋。ベット3つ、を5人利用は少しきつかったけど、リーズナブルなことを考慮したら許容範囲内です。錦糸町駅からも近く、家族で利用できる飲食店もあり、コンビニありで便利です。,,,ichigo☆,rakuten_183014_b78aef8ebd054bb3dc602397089eab19
false,Trip.com,10,2026-02-25,"We really enjoyed our stay. The hotel was clean and comfortable, and the staff were very accommodating, especially for families. The location was great and accessible to transport and nearby amenities. We would definitely stay here again.",,,滞在をとても満喫しました。ホテルは清潔で快適で、スタッフの方々は特に家族連れにとても親切でした。立地も素晴らしく、交通機関や周辺の施設へのアクセスも良好でした。ぜひまた利用したいと思います。,,,W‍A‍N‍D‍E‍R‍S‍K‍Y‍E,trip_1857211434
false,Trip.com,9,2026-02-25,地點方便，雙床加床也很舒適，廁浴洗手分開非常棒,,,立地は便利で、ツインベッドとエキストラベッドはとても快適、独立したトイレ、シャワー、手洗い場も素晴らしい。,,,S‍u‍n‍r‍i‍s‍e‍ ‍s‍t‍a‍r,trip_1857283744
false,Booking.com,9,2026-02-25,,とても清潔でした。 チェックインの時戸惑っていましたが丁寧に教えていただきました。完了した後に　同じ福岡ですと和かに言われた時ホッとしました。若い女性で感じ良かったです。 孫が錦糸町で働いていますので また泊まりに来たいです。,無し,,とても清潔でした。 チェックインの時戸惑っていましたが丁寧に教えていただきました。完了した後に　同じ福岡ですと和かに言われた時ホッとしました。若い女性で感じ良かったです。 孫が錦糸町で働いていますので また泊まりに来たいです。,無し,Hisao,bookingcom_7530135_e469d0689d7db56e3979afabf6e8bb9b
