チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Booking.com,8,2026-01-11,,駅近くとても良かったです,,,駅近くとても良かったです,,Dannie,bookingcom_260186_f5b9683e2dc5ea3dccc0303f2422b7dd
false,Booking.com,10,2026-01-11,,,,,,,Maki,bookingcom_260186_1197adb4633effc33ba5cfd28b226680
false,Booking.com,8,2026-01-11,,,,,,,智一,bookingcom_260186_ff2d752307c1551e7fbadf130b13c0b2
false,Booking.com,9,2026-01-11,,スタッフの対応,１８階と言う事もあるがトイレの流れがあまり良くなかった。気持ちの問題とは感じるがお風呂の特に浴槽の掃除がやや不十分に感じたのと、風呂場のノベルティ一つに？があった。前日のお客様がつかっていなかったので、換える事をしていなかったのかなと袋のシワを見て感じたりした。,,スタッフの対応,１８階と言う事もあるがトイレの流れがあまり良くなかった。気持ちの問題とは感じるがお風呂の特に浴槽の掃除がやや不十分に感じたのと、風呂場のノベルティ一つに？があった。前日のお客様がつかっていなかったので、換える事をしていなかったのかなと袋のシワを見て感じたりした。,智一,bookingcom_260186_76b08032cd2c129694e14c7ae8f2914d
false,Booking.com,10,2026-01-11,,,,,,,Asuka,bookingcom_260186_eb3c51f1e3d7949b21b3f154597088a7
false,じゃらん,4,2026-01-11,駅近で清潔感が感じられる安心感たっぷりのホテルでした。スタッフの自然体が感じられる対応、清潔感かつ静粛な室内など、リラックスした滞在が出来ました。 又気軽に立ち寄ってみたい、そんな印象でした。,,,駅近で清潔感が感じられる安心感たっぷりのホテルでした。スタッフの自然体が感じられる対応、清潔感かつ静粛な室内など、リラックスした滞在が出来ました。 又気軽に立ち寄ってみたい、そんな印象でした。,,,たかちゃんさん,jalan_322153_817d6b116ddc388a74f0ad514d5533ef
false,Booking.com,8,2026-01-10,,"Great breakfast selection. Relatively good food quality, apart from the onion soup, which was not good.  Proffessional service.  Good quality room.  Great quality tea and coffee from the coffee machine in the room.  Central Kawasan location.  Checkout possible until 11:00.","Parking is a little bit expensive.  The hotel might be a little bit pricey, but still worth it.",,朝食の種類が豊富です。オニオンスープ以外は、料理の質も比較的良好です。サービスはプロフェッショナルです。客室の質も良好です。客室のコーヒーメーカーで淹れる紅茶とコーヒーは高品質です。カワサン中心部に位置しています。チェックアウトは11時まで可能です。,駐車場は少し高めです。ホテルも少し値段が高いかもしれませんが、それでもそれだけの価値はあります。,Michal,bookingcom_260186_3e0dbb163282665f57b0f5b0d5f7586a
false,Google,4,2026-01-10,朝食の種類が豊富でした。オニオンスープは美味しくなかったのですが、それ以外は比較的質の良い料理でした。 プロフェッショナルなサービス。 部屋の質も良かったです。 部屋のコーヒーマシンで淹れた紅茶とコーヒーもとても美味しかったです。 カワサンの中心部に位置しています。 チェックアウトは11時まで可能です。  駐車場は少し高めです。 ホテルは少し高めかもしれませんが、それでも価値はあります。  朝食は素晴らしく、プロフェッショナルなサービス、部屋と立地も良かったですが、少し高めです。,,,朝食の種類が豊富でした。オニオンスープは美味しくなかったのですが、それ以外は比較的質の良い料理でした。 プロフェッショナルなサービス。 部屋の質も良かったです。 部屋のコーヒーマシンで淹れた紅茶とコーヒーもとても美味しかったです。 カワサンの中心部に位置しています。 チェックアウトは11時まで可能です。  駐車場は少し高めです。 ホテルは少し高めかもしれませんが、それでも価値はあります。  朝食は素晴らしく、プロフェッショナルなサービス、部屋と立地も良かったですが、少し高めです。,,,Mih Yan,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_6cc99aea958702972534dfaff9b5e822
false,楽天トラベル,4,2026-01-10,駅至近で大変便利です。スタッフの方も親切な接客で好感が持てました。私、視覚障害者ですがフロントから入室までサポートしていただき安心して滞在できました。料金も立地にしてはかなりリーズナブルでした。また利用したいと思います。,,,駅至近で大変便利です。スタッフの方も親切な接客で好感が持てました。私、視覚障害者ですがフロントから入室までサポートしていただき安心して滞在できました。料金も立地にしてはかなりリーズナブルでした。また利用したいと思います。,,,Kijikochan2,rakuten_2056_d56c145360b7a30a7b4a57186278be5b
false,Booking.com,7,2026-01-10,,,,,,,Mun,bookingcom_260186_538da5caf9ceb8c66c2c27d82b9b6701
false,Booking.com,9,2026-01-10,,,,,,,Midori,bookingcom_260186_896e9007780076db12a929dc2f94f1b0
false,Google,4,2026-01-10,"Great breakfast selection. Relatively good food quality, apart from the onion soup, which was not good. Proffessional service. Good quality room. Great quality tea and coffee from the coffee machine in the room. Central Kawasan location. Checkout possible until 11:00.  Parking is a little bit expensive. The hotel might be a little bit pricey, but still worth it.  Great breakfast, professional service, good rooms and location, slightly pricey",,,朝食の種類が豊富です。オニオンスープ以外は、比較的食事の質が良いです。サービスはプロフェッショナルです。部屋も質が良いです。部屋のコーヒーメーカーで淹れる紅茶とコーヒーは最高です。カワサン中心部に位置しています。チェックアウトは11時まで可能です。駐車場は少し高めです。ホテルは少し値段が高いかもしれませんが、それだけの価値はあります。素晴らしい朝食、プロフェッショナルなサービス、良い部屋と立地、少し高め,,,Mih Yan,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_ca691cb260f8b321f7d071270602a680
false,Trip.com,9,2026-01-10,飯店位置很好，交通便利，旁邊也有超市與商場，是商務出差的好住宿！,,,このホテルは交通の便が良く、立地が抜群です。近くにはスーパーマーケットやショッピングモールもあり、ビジネス旅行者にとって理想的な滞在先と言えるでしょう。,,,ゲ‍ス‍ト,trip_1810864426
false,Booking.com,10,2026-01-09,,,,,,,Qiaoyi,bookingcom_260186_e51301ba35c6fd178bd9cc1fae0e5784
false,Booking.com,7,2026-01-09,,,,,,,Yuka,bookingcom_260186_f5b6de3b8dcf237dec8e92e2d63c312e
false,Booking.com,5,2026-01-09,,,"Small Room, way too overpriced for a mid-level business Hotel at the outskirts of Tokyo.",,,部屋は狭く、東京郊外にある中級ビジネスホテルにしては値段が高す​​ぎる。,Kai-michael,bookingcom_260186_931cc678de7169851930d31b1415058c
false,Trip.com,10,2026-01-09,素晴らしいです。,,,素晴らしいです。,,,ゲ‍ス‍ト,trip_1809667318
false,Trip.com,10,2026-01-08,Great Location  Clean room  Complete amenities,,,絶好のロケーション　清潔な部屋　充実したアメニティ,,,ゲ‍ス‍ト,trip_1808216302
false,Trip.com,10,2026-01-08,又利用します。,,,又利用します。,,,ゲ‍ス‍ト,trip_1808896980
false,Booking.com,9,2026-01-07,,Best location!! Excellet breakfast,,,最高のロケーション！！素晴らしい朝食,,Maria,bookingcom_260186_f87a2bcec0740011f5be37783777c56b
false,Booking.com,9,2026-01-06,,駅に近く周囲に何でもある。,特に無い。,,駅に近く周囲に何でもある。,特に無い。,Hidenori,bookingcom_260186_832f1d1778ae95de556e72e7d1fadf9c
false,Booking.com,7,2026-01-06,,駅近で大変便利,特に無い,,駅近で大変便利,特に無い,,bookingcom_260186_46eadcc16ba82794bba9f757fc2976ca
false,Booking.com,8,2026-01-05,,朝食がおいしかった。,大浴場♨温泉があったら良いです。,,朝食がおいしかった。,大浴場♨温泉があったら良いです。,Tomiko,bookingcom_260186_0357e0d7bb8f6efe01fc35fbcc220e8e
false,Trip.com,10,2026-01-05,"地點超方便,房間大小適中,非常適合商務客出差使用",,,立地は非常に便利で、部屋の広さもちょうど良いので、ビジネス旅行者には最適です。,,,ゲ‍ス‍ト,trip_1805116992
false,Booking.com,10,2026-01-05,,"Amazing! Staff, the room everything! And really good location if you want to go to get central easily.",Everything was perfect!,,最高でした！スタッフも部屋も全て素晴らしかったです！中心部へも簡単にアクセスできる絶好のロケーションです。,全てが完璧でした！,Ward,bookingcom_260186_c8ea6ad4190d08e8850b19beb7f435ec
false,Booking.com,10,2026-01-05,,,,,,,Ayumu,bookingcom_260186_7ca0ff484efbdf22372ed863b978e08a
false,Booking.com,10,2026-01-05,,,,,,,Yuko,bookingcom_260186_7ae24ef9365f6322682d4c4ff04766c1
false,Booking.com,8,2026-01-05,,"역과 거리가 가까워 다니기 편했으며, 아침 식사가 아주 좋았던 반면, 방이 조금 좁아서 불편했습니다.",,,駅や通りが近いので、朝食がとても良かったのですが、部屋は少し狭くて不便でした。,,Sung-keun,bookingcom_260186_376510244c61a5db37861b3f14b2ab81
